@relation 'generators.SEAGenerator -f 2 -i 2'

@attribute attrib1 numeric
@attribute attrib2 numeric
@attribute attrib3 numeric
@attribute class {groupA,groupB}

@data
3.389123,4.758337,9.167188,groupB
2.872463,2.277925,0.566517,groupA
9.289264,2.001408,7.360213,groupB
3.701115,3.388544,2.352702,groupB
0.810837,0.515457,4.39624,groupA
4.875339,7.45657,4.552528,groupB
1.606825,0.500647,2.46831,groupA
0.415715,3.508825,2.88248,groupA
7.664132,9.58608,7.115852,groupB
7.908013,6.720663,1.75406,groupA
1.615348,1.844232,8.462638,groupA
6.612414,3.130824,9.903203,groupB
9.279642,2.194007,6.639664,groupB
6.244369,9.58563,1.111623,groupA
7.651368,1.981851,7.520117,groupB
0.542458,7.222597,2.511738,groupA
4.090842,5.427349,3.691772,groupB
0.926457,2.028135,3.686288,groupA
5.667326,1.295454,2.450278,groupA
8.87366,8.914512,5.963672,groupB
3.78531,7.706304,8.522453,groupB
5.942525,2.675775,0.711898,groupB
3.264809,6.86671,7.067851,groupB
8.525979,4.786841,6.092664,groupB
9.505793,6.905601,7.187837,groupB
2.26006,7.287992,9.943024,groupB
7.21453,0.361918,8.01194,groupB
5.407509,6.912637,1.241799,groupB
9.427625,2.400122,6.482085,groupB
8.317438,5.119744,6.714247,groupA
4.678929,1.83147,4.797445,groupA
3.83835,0.307546,3.392196,groupA
3.784337,7.466419,5.826846,groupB
0.974096,1.922653,6.096067,groupA
6.18442,9.746048,1.676122,groupB
6.353664,8.108474,1.349524,groupB
9.172597,7.048713,8.883854,groupB
3.416875,0.840352,0.2581,groupA
1.884912,0.716741,3.111314,groupA
8.579567,8.004354,0.480464,groupB
9.125748,2.285547,0.803537,groupB
5.543212,8.79738,8.336498,groupB
6.435428,8.58109,0.357395,groupB
8.571988,9.723599,3.205378,groupB
2.980665,2.637052,4.490198,groupA
7.782726,5.885056,0.42336,groupB
8.817346,7.985059,5.651406,groupB
6.713919,2.761682,9.096261,groupB
9.047637,6.540326,2.781226,groupB
4.038773,4.152656,8.894017,groupB
3.53158,6.949536,1.083202,groupB
7.513477,6.994968,1.564978,groupB
1.193639,4.683693,3.326116,groupA
1.760839,9.776212,8.274691,groupB
7.853323,1.97002,4.368219,groupB
1.686152,2.828636,2.538826,groupA
3.925346,6.004669,0.626913,groupB
3.396019,5.177223,3.808331,groupB
5.31599,7.344584,3.904182,groupB
8.210021,6.490884,6.710853,groupB
9.763078,5.000758,0.174757,groupB
0.380861,0.89526,1.349114,groupA
9.600485,3.136409,0.893817,groupB
5.802128,4.905443,1.641534,groupB
2.577945,1.859362,3.991004,groupA
8.159864,8.196326,0.223895,groupB
1.73064,7.52549,9.547777,groupB
9.885794,1.110827,9.615989,groupB
1.162581,1.069974,4.853262,groupA
3.659028,4.056059,2.227977,groupB
0.44196,4.455517,4.877199,groupA
9.729391,8.77797,6.385062,groupA
1.756007,3.728619,8.847551,groupA
8.375795,8.545413,5.428172,groupB
4.16781,5.196218,6.119009,groupB
5.382622,4.306673,2.11621,groupA
5.773718,7.675583,7.022457,groupB
4.413217,8.237052,0.351914,groupB
8.987783,7.572088,7.028312,groupB
1.381255,9.023212,1.647019,groupB
7.427325,4.260453,7.308191,groupB
3.997392,7.232751,8.339893,groupB
0.663875,2.602749,9.083976,groupA
4.218587,6.892916,6.784663,groupB
4.170105,2.085296,6.575015,groupA
7.353372,3.19384,0.192521,groupA
8.451546,9.699121,1.892386,groupB
0.293709,5.107464,9.462028,groupA
3.48529,5.062567,9.9077,groupB
9.324564,9.465104,6.077629,groupB
1.459095,6.498005,5.890717,groupB
6.663606,4.081095,4.297438,groupB
1.046384,2.908409,3.625228,groupA
2.32176,5.363287,1.28702,groupB
5.02765,2.12401,4.83912,groupB
6.387684,8.435229,4.980649,groupB
4.920619,7.487129,0.131392,groupB
5.566682,6.01885,3.600301,groupB
9.84741,5.964278,0.888794,groupB
5.717656,3.078689,5.112502,groupB
6.548639,3.785542,4.789519,groupB
7.106329,6.097139,6.47228,groupB
2.588685,1.844275,9.401701,groupA
0.729879,5.580729,9.067537,groupA
3.600669,2.626889,7.214302,groupA
2.64236,0.284585,3.210112,groupA
5.828133,7.311641,7.703015,groupB
4.316784,2.735327,7.254879,groupB
0.460051,6.277373,4.800376,groupA
1.23679,8.827657,3.922142,groupA
1.45409,3.17339,4.938467,groupA
0.563578,1.045214,7.168638,groupA
5.591574,2.941797,4.18942,groupB
2.782723,1.596494,2.944688,groupA
4.846849,1.686777,4.898427,groupA
6.468994,6.299253,2.909162,groupB
9.080347,1.720144,4.537377,groupB
1.596833,6.269691,6.297061,groupB
3.600395,6.166993,0.615471,groupB
1.476588,0.432116,1.70421,groupA
9.436973,3.179369,3.796939,groupB
8.397565,9.178448,8.559037,groupB
0.875687,7.130217,6.642785,groupB
3.33654,6.364537,3.366191,groupB
3.709869,9.403568,8.2875,groupB
3.547269,4.203078,6.457678,groupA
8.489992,3.417032,9.921033,groupB
6.106622,5.918381,3.808881,groupB
4.973081,0.683723,5.188813,groupA
4.993899,0.697011,2.909305,groupA
2.233548,2.610975,3.129405,groupA
8.533137,7.54462,4.653907,groupA
3.408867,8.202198,4.462938,groupB
7.553668,4.756201,3.77398,groupB
2.689512,6.14615,0.323831,groupB
1.255162,0.324186,9.741953,groupA
2.113419,4.807336,9.372642,groupA
6.703959,5.007229,9.09908,groupB
9.884755,7.046084,5.767399,groupA
1.094012,7.300367,4.903095,groupB
3.149864,0.754182,5.108132,groupA
1.048418,9.425997,8.079317,groupB
2.630523,4.606885,5.273895,groupB
3.689038,3.944538,7.73055,groupB
8.57748,1.946196,1.036174,groupB
7.184795,0.210274,9.735369,groupB
1.479972,1.478558,9.577955,groupA
9.703718,8.68084,9.156956,groupA
1.615719,3.431731,0.318776,groupA
8.43096,0.321667,9.773612,groupB
3.23443,6.550034,0.521328,groupB
9.254658,9.605108,2.385236,groupB
4.766174,6.713203,8.778503,groupB
2.294199,5.612736,4.065174,groupA
0.116143,7.44082,9.85448,groupB
7.831049,0.502643,7.929112,groupB
0.718286,1.685507,4.174039,groupA
8.721266,7.308773,4.472662,groupB
5.680058,0.973794,3.690412,groupA
0.213043,6.140959,6.142106,groupB
2.90287,0.94628,4.846277,groupA
3.027752,9.585545,7.624935,groupB
4.692586,9.07165,1.951018,groupB
6.422373,0.698703,2.347901,groupB
1.422316,8.870554,8.949292,groupB
0.430466,8.85738,8.93053,groupB
5.336586,2.500043,5.197186,groupB
1.924493,8.670673,0.437377,groupB
6.162395,0.616804,9.233014,groupA
7.719378,4.66621,5.33393,groupB
8.828272,0.78322,2.057548,groupB
8.74413,7.209989,1.195465,groupB
7.656528,7.374243,4.23011,groupB
6.698858,5.462346,1.729592,groupB
5.816091,4.546407,9.936467,groupA
2.169951,5.649707,3.509898,groupA
1.801355,6.260619,1.446883,groupB
1.462866,6.531272,8.699045,groupB
7.580698,6.190803,3.002378,groupB
0.84222,7.873696,3.558392,groupB
1.978534,3.76714,7.089375,groupA
0.675356,6.505805,7.437895,groupB
7.219151,6.97252,2.689644,groupB
4.491807,7.735609,6.854004,groupB
0.281665,5.298014,6.387083,groupA
8.104384,4.686553,0.972175,groupB
5.669673,7.621262,2.490985,groupB
0.900439,6.279045,5.152336,groupB
3.232572,4.785556,8.717781,groupB
1.473779,4.371372,6.576025,groupA
5.953557,6.076148,5.917523,groupB
0.970093,1.984113,8.409541,groupA
0.045167,4.540714,8.591192,groupA
5.986121,9.881023,0.712821,groupB
7.559708,8.807423,1.747331,groupB
1.532081,4.516898,6.666266,groupA
7.698761,8.229962,1.814079,groupB
4.84017,3.496511,5.815819,groupB
0.000348,1.699613,6.502831,groupA
9.820742,6.818883,7.577895,groupB
4.950783,8.303046,1.625663,groupB
2.888727,6.345766,4.257288,groupB
8.592599,6.35398,0.267763,groupB
0.728282,6.141969,8.692675,groupA
1.179876,2.326311,1.644932,groupA
9.901716,6.864003,3.35078,groupB
7.183013,7.779214,8.09492,groupB
9.110753,8.579077,5.092258,groupB
8.426597,1.841108,6.588874,groupB
8.325337,5.992749,1.08222,groupB
7.387191,8.22657,7.329324,groupB
9.813634,3.496513,9.96832,groupB
0.106368,8.747733,1.975218,groupB
4.041636,8.185358,3.333158,groupB
4.864848,8.930131,7.984594,groupA
9.730837,9.247681,9.647371,groupB
5.117833,1.337889,5.580923,groupA
2.482525,6.678825,2.974029,groupB
2.936186,9.86918,3.013361,groupB
0.324031,2.811913,3.745725,groupA
5.062669,8.331925,5.048186,groupB
2.055714,4.718519,0.665235,groupA
7.556102,6.606521,1.899848,groupB
8.549309,7.1999,3.008378,groupB
7.227686,0.333939,2.566622,groupB
0.683615,7.548551,8.277108,groupB
5.230255,0.596075,0.812021,groupA
6.223698,8.209711,1.148906,groupB
0.147544,4.554983,2.460853,groupB
3.295048,3.289112,3.262437,groupA
4.156669,4.011326,6.763734,groupB
6.391701,8.484757,6.070443,groupB
8.851472,8.372326,5.317909,groupB
0.267345,1.315153,6.292541,groupA
5.827616,4.632934,0.379328,groupB
3.31778,1.866159,0.337484,groupA
6.278555,8.035277,1.133554,groupA
1.485833,0.64898,3.173445,groupA
8.99175,9.25255,0.293443,groupB
5.148753,5.264315,0.030172,groupA
7.3956,0.683267,8.069155,groupB
3.22999,6.122155,4.135362,groupB
4.56261,2.597905,2.670205,groupB
4.093816,2.184482,6.211537,groupA
5.935426,5.741406,5.613586,groupB
6.340879,8.807685,0.647598,groupB
0.417023,1.252529,7.345069,groupA
3.911183,0.583828,9.456888,groupA
6.651373,7.97794,5.153628,groupB
2.871575,8.348883,9.032223,groupB
0.549709,0.316806,0.579902,groupB
3.539913,4.836607,7.235261,groupB
0.909406,1.166105,4.681368,groupA
3.938889,6.412097,6.382427,groupB
7.576522,2.614011,6.121441,groupB
5.562791,4.632417,7.616219,groupB
1.259629,2.852641,1.211612,groupA
6.01695,2.381273,3.152682,groupB
9.789789,2.657719,6.252988,groupB
9.739341,2.991178,3.740701,groupB
3.385465,6.503425,6.643607,groupA
4.146314,8.626183,6.764246,groupB
9.890549,8.031582,2.760778,groupB
2.734201,7.077706,8.900449,groupA
7.155772,3.92359,3.570485,groupB
4.150019,3.965113,5.616142,groupB
8.023374,0.548721,1.475152,groupB
2.230757,2.937295,5.793531,groupA
4.131437,4.829344,3.801422,groupB
8.092968,0.277506,4.932303,groupB
5.032591,5.909285,0.411816,groupB
5.427707,2.91918,8.659491,groupA
7.125749,0.619323,7.094275,groupB
7.004531,0.292037,7.302786,groupB
6.000954,9.508546,9.992736,groupB
1.250207,9.643434,8.36105,groupB
9.702969,9.436403,2.372427,groupB
6.886408,0.288955,6.952091,groupB
9.523365,4.605015,8.676456,groupB
1.969433,5.603866,7.103347,groupB
4.832032,0.551753,1.185029,groupA
0.797408,2.439322,8.520702,groupA
5.053381,7.873438,0.224054,groupB
2.035509,3.558646,7.118269,groupA
3.395443,8.810821,9.624282,groupB
4.361387,9.603633,7.275958,groupB
1.626732,3.169558,1.263859,groupA
0.228175,0.884238,1.26133,groupA
4.584695,7.56862,2.690563,groupB
0.370658,4.192699,7.442707,groupA
3.745724,2.444532,3.633164,groupA
0.375569,5.168159,9.761175,groupA
2.183748,9.26594,5.143235,groupB
1.709544,9.937819,0.999271,groupB
8.97638,9.582885,3.850318,groupB
7.261047,8.07212,7.235287,groupB
7.736194,1.959195,7.232928,groupB
0.025506,5.627145,8.525221,groupA
1.485861,8.508553,8.030962,groupB
8.526642,7.458123,5.166953,groupB
4.088097,2.958764,8.014685,groupB
0.320814,6.761338,2.187945,groupB
3.293808,7.312607,0.477117,groupA
2.704205,1.953628,4.173534,groupA
9.869457,4.841748,4.919225,groupB
1.787444,0.103774,4.857841,groupA
2.234473,0.100685,6.250032,groupA
4.494505,8.524284,6.149142,groupB
7.288812,6.916698,6.23383,groupB
1.091869,6.906668,7.758238,groupB
1.677298,3.529233,5.343987,groupA
4.322667,8.679096,1.519147,groupB
5.927422,6.505402,4.531115,groupB
2.233503,9.561691,6.566138,groupB
0.926,4.981967,9.008892,groupA
2.495949,7.076986,0.90143,groupB
3.88528,8.78955,8.89297,groupB
3.818213,9.147522,5.032281,groupB
8.248163,9.510161,7.568646,groupA
3.166425,2.428176,2.150703,groupA
3.098165,3.410687,3.111681,groupA
9.843096,5.141835,9.001471,groupB
6.860515,7.094556,6.337881,groupB
8.164964,2.549944,3.506971,groupB
7.454058,7.317182,5.608039,groupB
9.085424,4.964631,8.172902,groupA
1.434766,5.649086,9.383315,groupB
0.750758,6.574207,6.035544,groupB
3.623297,0.6722,5.378049,groupB
4.101381,8.275594,9.500512,groupB
2.164339,7.236773,4.683069,groupB
8.758439,8.912832,5.110814,groupB
4.508352,9.966137,1.250481,groupB
7.31131,6.53089,4.218859,groupB
0.856369,0.059777,3.326995,groupA
1.586863,3.433219,1.955061,groupA
1.73828,6.153438,9.585429,groupB
5.289163,1.404114,9.98342,groupA
9.44264,0.365801,6.73625,groupB
6.24315,7.117801,4.511262,groupB
5.595871,6.838931,7.34158,groupA
5.264624,9.699982,3.396718,groupB
3.638081,1.022945,1.267652,groupA
1.234609,0.481796,8.738459,groupA
0.681896,8.79802,3.35302,groupB
0.035942,7.464981,4.583514,groupB
0.960138,5.289472,8.158168,groupA
9.710259,5.377612,0.021628,groupA
2.094325,8.797608,4.444875,groupB
9.497272,1.472056,0.778131,groupB
3.044762,9.472175,7.551386,groupB
2.832438,8.164345,2.255932,groupB
7.128039,7.503137,4.534485,groupB
2.292771,3.191132,6.86255,groupA
2.086412,9.549552,9.668805,groupB
3.065524,9.178172,3.48714,groupB
9.773592,8.76853,2.558309,groupA
8.675799,4.036983,7.181403,groupB
2.565914,8.349692,0.226027,groupB
3.780125,5.084141,0.174101,groupB
1.496588,7.710222,8.475447,groupB
2.399187,3.11255,9.964596,groupA
4.330232,9.027484,4.47269,groupB
4.382826,4.070803,2.312353,groupB
9.890858,8.408277,8.861278,groupB
2.784272,1.06017,6.483776,groupA
6.015211,0.984955,8.124497,groupB
8.908335,0.483843,3.16605,groupB
3.391086,0.944463,3.947767,groupB
8.373555,8.934524,5.297776,groupB
8.062687,8.219543,9.668815,groupB
4.685624,3.869678,6.262717,groupA
2.969783,7.710915,4.212762,groupB
6.594466,6.377853,4.215964,groupB
8.827478,0.658867,7.618663,groupB
7.064585,1.470022,8.895219,groupB
1.889485,7.778938,5.685083,groupB
3.448722,2.686936,1.007022,groupA
1.991813,3.231875,6.16391,groupA
6.235368,4.897439,2.649595,groupB
9.487026,2.724787,1.525217,groupB
7.660651,0.708271,8.453022,groupB
7.542546,8.213657,1.067313,groupB
4.578457,3.422545,3.656904,groupB
0.580235,7.130768,1.766374,groupB
2.20498,1.697246,0.612283,groupA
5.601776,5.336923,4.664434,groupB
3.657869,3.377066,6.29125,groupB
5.449225,6.322372,0.554966,groupB
5.395038,8.36204,8.595742,groupB
3.459579,3.95323,9.382259,groupB
1.53958,6.453515,6.063023,groupB
7.089495,4.415853,9.1041,groupB
4.419903,9.035563,4.735453,groupB
2.107587,8.411235,5.566832,groupB
5.428058,7.960667,9.363035,groupA
9.290781,8.929635,4.753281,groupB
7.516335,3.249533,0.654321,groupB
2.627088,4.151075,3.724464,groupB
5.230136,8.641757,7.595296,groupB
6.386288,7.895372,9.99069,groupB
0.959712,4.613364,4.825652,groupB
3.001699,8.74069,7.997189,groupB
8.360561,2.715926,0.908188,groupB
9.657588,0.271701,6.61343,groupB
3.337635,1.734995,9.101138,groupA
7.702989,1.242568,6.117497,groupB
9.399302,8.067723,6.228924,groupB
6.380897,6.541379,7.041958,groupB
9.679374,9.588165,7.21627,groupB
0.981731,0.532662,7.870592,groupA
3.817916,7.658532,6.376373,groupA
1.46407,9.529568,8.427428,groupB
9.971224,9.076607,5.252056,groupB
7.775726,0.225781,5.728491,groupB
8.3503,0.409954,1.643301,groupB
3.24786,3.930471,2.948262,groupB
1.378761,0.134606,8.708555,groupA
5.948958,5.015699,6.647153,groupB
1.350252,4.123972,4.090296,groupA
0.120718,9.827954,5.532262,groupB
7.576711,6.318628,0.465726,groupB
9.981578,1.929672,6.717182,groupB
1.031377,7.038116,3.788265,groupA
2.508396,1.043641,5.204012,groupA
6.379722,5.988162,1.175324,groupB
8.855093,5.235767,1.455745,groupB
3.41969,0.914677,8.011425,groupA
1.026516,3.687286,8.978898,groupA
3.265213,5.566243,9.217979,groupB
1.684964,6.630793,4.891488,groupB
2.480273,0.148935,0.76382,groupA
0.198142,6.407066,4.433374,groupB
1.244056,4.450857,2.414727,groupA
0.450276,2.57416,3.438209,groupA
3.739671,4.23857,4.584043,groupB
3.305464,8.973207,4.09835,groupB
0.196154,3.575641,2.31343,groupA
4.107641,9.009426,3.933488,groupB
8.067432,6.54017,7.098241,groupA
6.424578,4.752726,8.064799,groupB
2.544901,1.769079,3.657801,groupA
6.448081,4.615659,4.535867,groupB
1.573881,9.972633,5.782592,groupB
3.338633,9.964885,0.667651,groupB
8.76456,6.531373,4.139048,groupB
7.599387,7.633315,7.672545,groupB
0.016401,0.104128,9.573911,groupA
1.284536,5.309388,8.92927,groupA
0.434155,0.951802,0.744899,groupA
7.273737,7.286582,3.496857,groupB
5.091397,0.740222,0.770431,groupA
4.902995,5.438788,9.294546,groupB
0.575579,2.75991,9.944455,groupA
5.23686,9.041936,2.78271,groupB
5.650582,5.046007,4.752189,groupB
0.465712,7.953631,0.866922,groupB
9.016143,8.1932,6.034889,groupB
9.399659,7.160828,9.626929,groupB
8.564111,2.6834,4.798864,groupB
8.675479,5.127482,7.243274,groupA
3.139262,4.942852,9.651376,groupB
5.118982,8.076498,6.369431,groupB
2.723694,7.193724,0.288085,groupB
4.897107,9.757227,0.62395,groupB
3.242767,9.096883,1.597367,groupB
6.297756,2.498091,7.737997,groupB
0.819473,7.641664,6.133478,groupB
4.495537,7.563407,5.214786,groupA
3.892473,9.145128,3.649664,groupB
2.59634,2.360656,5.18599,groupA
9.037016,9.564693,1.002434,groupB
5.541837,5.961339,7.206498,groupB
3.188022,0.869634,1.161931,groupB
0.250904,3.931881,9.867854,groupA
5.926022,5.716002,9.890556,groupB
5.101708,6.15546,4.573303,groupB
6.266147,4.663035,3.429959,groupB
1.728738,9.784157,7.682967,groupB
1.329663,0.591329,0.493755,groupA
0.841787,8.08962,6.430486,groupB
6.139783,7.56078,8.659907,groupB
1.666329,7.766057,8.651132,groupB
1.591135,0.902299,1.699505,groupA
0.067475,6.371624,2.17709,groupA
8.064898,6.323869,5.733082,groupB
0.509147,3.47643,6.74444,groupA
2.148886,9.080923,9.823892,groupA
0.427063,7.781472,9.666077,groupB
4.964373,2.268998,4.992758,groupB
0.12156,6.567049,3.715713,groupA
6.189886,8.620704,4.077966,groupB
3.358956,5.113763,7.324881,groupB
3.41236,9.433388,3.163872,groupB
6.823991,9.079375,9.802505,groupB
3.065548,9.096828,6.50103,groupB
4.494263,7.983321,1.722792,groupB
7.654503,3.021582,1.897696,groupB
1.148996,3.154981,6.160418,groupA
1.720849,8.547617,4.31446,groupB
7.321747,3.771086,2.370367,groupB
3.93943,7.069285,6.922217,groupB
1.738797,4.138393,4.047096,groupA
8.195672,0.496735,9.610596,groupB
3.736035,3.379946,3.455993,groupB
7.863738,7.751883,2.454889,groupA
4.728014,5.200431,7.038995,groupB
7.299126,9.174571,4.499141,groupB
9.976482,9.026693,5.285702,groupB
2.753929,9.858308,8.446643,groupB
3.504915,9.12794,7.660976,groupB
3.522122,6.850146,0.50903,groupB
9.870495,9.379507,9.997783,groupB
9.560732,8.458853,1.891955,groupB
5.603947,8.424561,3.832004,groupB
6.048859,1.973322,2.126419,groupB
1.262474,0.266985,8.870982,groupB
6.029029,9.751606,6.345889,groupB
9.677128,4.012676,3.410158,groupB
4.981217,1.880981,2.997352,groupB
1.672488,3.585082,5.52507,groupA
0.704046,5.22831,9.890274,groupA
1.891146,6.878876,4.132383,groupB
7.446917,2.939075,3.413926,groupA
7.316021,9.40663,7.410176,groupB
1.784105,1.627354,3.011458,groupB
5.913633,3.317543,8.507918,groupB
1.687254,8.442585,2.330921,groupB
5.949796,5.492147,0.174868,groupB
1.043455,7.328769,6.583975,groupA
6.942723,8.946889,8.202106,groupB
7.2964,7.61383,1.14049,groupB
0.004772,8.092156,7.365002,groupB
3.60552,9.80164,1.759249,groupB
8.398997,6.439841,4.445926,groupB
0.013622,0.331216,8.798701,groupA
7.135833,9.14559,4.10163,groupB
7.796199,1.065349,8.866283,groupB
0.182485,7.563474,1.676475,groupA
8.573075,2.459411,4.40151,groupB
1.761781,8.585125,4.176749,groupA
8.666158,0.718064,0.240911,groupB
2.387355,8.38369,2.448945,groupB
9.532426,6.980442,8.919854,groupA
3.086414,9.671467,7.743703,groupB
0.026757,2.48352,1.479237,groupA
5.494933,2.688716,6.499241,groupB
8.389796,0.654838,9.213289,groupB
3.27266,8.151266,2.412075,groupA
4.451372,8.213455,9.195677,groupB
2.107225,9.231988,4.359903,groupB
3.035177,4.2527,5.557378,groupB
8.27172,7.967881,6.125735,groupB
8.076252,7.360098,8.661623,groupB
0.857107,3.301574,2.16589,groupA
9.263409,4.035239,6.368631,groupB
3.766507,2.494791,1.342318,groupB
7.085317,3.821548,7.380978,groupB
7.200998,8.493245,5.100078,groupB
0.015386,1.155572,7.437997,groupB
8.845549,8.395965,8.471155,groupB
8.342697,1.202161,6.866294,groupB
0.171442,5.094703,0.534059,groupA
6.745618,4.969647,6.354172,groupB
0.546028,1.677533,2.586868,groupA
6.075478,1.578436,3.725251,groupB
7.991251,2.97048,1.374471,groupB
6.089532,2.359209,8.69446,groupB
7.052501,2.056138,2.533596,groupB
6.10589,8.195205,7.231864,groupB
7.721707,8.655268,5.829198,groupB
0.293721,2.492512,0.485638,groupA
5.964579,2.05045,0.679681,groupB
5.654549,4.733053,6.388899,groupB
6.172726,3.996559,2.005386,groupB
9.866126,9.87761,0.110836,groupB
5.099749,3.166396,5.8784,groupA
9.920796,0.200102,8.105117,groupB
7.324449,1.20763,7.030229,groupA
0.00908,5.958929,2.700426,groupA
6.317581,0.000392,1.334007,groupA
1.697599,0.642901,5.499466,groupA
9.022912,1.765208,8.177597,groupB
3.74328,4.200331,5.753379,groupB
0.973538,8.17858,3.855107,groupB
0.370872,4.994118,2.959269,groupA
2.086306,2.972288,2.564105,groupA
8.560657,6.886096,7.6676,groupB
8.063046,7.777949,5.783951,groupA
5.428853,9.949681,1.844657,groupB
3.905835,1.059111,6.966366,groupA
6.023373,5.522514,1.608953,groupB
0.721622,6.575175,6.199111,groupB
3.677859,6.984421,7.53958,groupB
6.702909,6.861464,7.169787,groupB
5.237879,5.47362,8.033595,groupB
2.420715,8.322579,2.872457,groupB
0.80618,6.881461,7.761901,groupB
5.712795,3.936344,8.795003,groupB
8.579155,9.519935,6.73,groupB
3.451299,8.78336,1.085408,groupB
6.807133,3.593265,1.991614,groupB
2.447992,7.58525,7.911334,groupB
7.641575,2.562868,6.717646,groupB
9.721568,4.839102,3.533882,groupB
1.582762,9.217437,8.855754,groupB
